,fname,labels,mids,split
16175,247345,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16176,247347,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16177,247348,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16178,247352,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16179,247353,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16180,247354,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16181,247356,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16182,247358,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16183,247359,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16184,247360,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16185,247362,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16186,247363,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16187,247366,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16188,247368,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16189,247370,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16190,247371,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16191,247372,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16192,247374,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16193,247375,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16194,247376,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16195,357716,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16196,247377,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16197,247381,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16198,247383,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16199,247387,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16200,247391,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16201,247392,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16202,247393,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16203,247395,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16204,357722,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16205,357691,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16206,99961,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val
16207,357725,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16208,357726,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16209,357692,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16210,357728,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16211,357730,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16212,357733,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16213,357736,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16214,357737,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16215,75452,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val
16216,357738,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16217,357740,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16218,357741,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16219,357742,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16220,357743,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16221,357744,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16222,357745,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16223,357746,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16224,357747,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16225,357754,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16226,357758,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16227,374049,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16228,357769,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16229,357771,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16230,357775,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16231,85892,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val
16232,85894,"['Trumpet', 'Brass instrument', 'Organ', 'Musical instrument', 'Music', 'Keyboard (musical)']","/m/07gql,/m/01kcd,/m/013y1f,/m/04szw,/m/04rlf,/m/05148p4",val
16233,77706,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val
16234,374061,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16235,77708,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val
16236,77710,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val
16237,77712,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val
16238,357780,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16239,77715,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val
16240,77716,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val
16241,374064,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16242,247064,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16243,357785,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16244,374068,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16245,247068,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16246,374070,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16247,374072,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16248,357790,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16249,374073,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16250,374076,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16251,247075,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16252,247076,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16253,357796,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16254,247077,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16255,357797,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16256,247078,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16257,247079,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16258,374082,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16259,357800,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16260,357801,"['Trumpet', 'Brass instrument', 'Musical instrument', 'Music']","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train
16261,374788,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16262,374789,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16263,374795,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16264,374797,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16265,374798,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16266,374799,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16267,374800,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16268,374802,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16269,374804,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16270,374805,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16271,374813,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16272,374817,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16273,374821,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16274,374827,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16275,374828,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16276,374829,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16277,374830,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16278,374833,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16279,374836,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16280,374837,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16281,374843,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16282,374847,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16283,374854,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16284,374855,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16285,374856,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16286,374858,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16287,374862,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16288,374864,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16289,374865,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16290,374872,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16291,374873,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16292,374875,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16293,374877,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16294,374878,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16295,374879,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16296,374881,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16297,374882,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16298,374883,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16299,374887,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16300,374891,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16301,374892,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16302,374895,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16303,374896,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16304,374897,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16305,374902,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16306,374904,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16307,374906,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16308,374907,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16309,374911,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16310,256128,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16311,374913,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16312,374914,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16313,374915,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16314,374919,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16315,374920,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16316,374923,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16317,374932,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16318,374934,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16319,374935,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16320,374937,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16321,374938,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16322,374939,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16323,374940,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16324,374944,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16325,374951,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16326,374953,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16327,374959,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16328,374961,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16329,374962,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16330,374963,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16331,374968,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16332,374969,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16333,374972,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16334,374975,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16335,374977,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16336,374978,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16337,374979,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16338,374980,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16339,374985,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16340,374986,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16341,350413,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16342,350415,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16343,374993,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16344,374994,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16345,374995,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16346,374996,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16347,350417,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16348,350421,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16349,350424,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16350,375002,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16351,375023,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16352,375025,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16353,375026,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16354,375027,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16355,375031,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16356,375035,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16357,375036,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16358,375041,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16359,375042,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16360,375044,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
16361,375046,"['Brass instrument', 'Musical instrument', 'Music']","/m/01kcd,/m/04szw,/m/04rlf",train
